id,Latitude,Longitude,ReplacementCost,PlanArea,YearBuilt,NumberOfStories,OccupancyClass,StructureType,Footprint
2470,37.8795775,-122.2656045,152400,762,1927,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265528,37.879623],[-122.265693,37.879605],[-122.265681,37.879532],[-122.265516,37.879550],[-122.265528,37.879623]]]},""properties"":{}}"
2471,37.86744723,-122.282541,391800,1959,1918,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.282574,37.867373],[-122.282488,37.867381],[-122.282508,37.867521],[-122.282594,37.867514],[-122.282574,37.867373]]]},""properties"":{}}"
2472,37.87266496,-122.2745532,140466.6667,702.3333333,1935,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274481,37.872630],[-122.274486,37.872705],[-122.274625,37.872700],[-122.274621,37.872625],[-122.274481,37.872630]]]},""properties"":{}}"
2473,37.87327996,-122.2710497,217135,1279.75,1944,1,COM10,S1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.271130,37.873313],[-122.271121,37.873235],[-122.270969,37.873247],[-122.270979,37.873325],[-122.271130,37.873313]]]},""properties"":{}}"
2474,37.8736055,-122.2768115,295200,1476,1911,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276856,37.873649],[-122.276856,37.873562],[-122.276767,37.873562],[-122.276767,37.873649],[-122.276856,37.873649]]]},""properties"":{}}"
2475,37.874621,-122.271673,740600,3703,1946,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.271738,37.874685],[-122.271719,37.874547],[-122.271608,37.874557],[-122.271627,37.874695],[-122.271738,37.874685]]]},""properties"":{}}"
2476,37.87483124,-122.274115,649200,3246,1914,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274027,37.874903],[-122.274219,37.874895],[-122.274210,37.874769],[-122.274117,37.874773],[-122.274116,37.874755],[-122.274017,37.874759],[-122.274027,37.874903]]]},""properties"":{}}"
2477,37.86754922,-122.2632154,19305990.2,135862,1939,1,EDU1,C3,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.263475,37.867359],[-122.263002,37.867406],[-122.263065,37.867804],[-122.263287,37.867782],[-122.263251,37.867553],[-122.263502,37.867528],[-122.263475,37.867359]]]},""properties"":{}}"
2478,37.86827772,-122.2575336,3445200,17226,1912,3,RES3,C1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257405,37.868137],[-122.257456,37.868440],[-122.257662,37.868419],[-122.257611,37.868115],[-122.257405,37.868137]]]},""properties"":{}}"
2479,37.8750365,-122.277273,79933.33333,399.6666667,1929,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277242,37.874995],[-122.277242,37.875078],[-122.277304,37.875078],[-122.277304,37.874995],[-122.277242,37.874995]]]},""properties"":{}}"
2480,37.87681882,-122.2726786,652400,3262,1950,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.272766,37.876845],[-122.272747,37.876769],[-122.272592,37.876792],[-122.272610,37.876869],[-122.272766,37.876845]]]},""properties"":{}}"
2481,37.87756636,-122.2744168,262933.3333,1314.666667,1915,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274372,37.877510],[-122.274396,37.877631],[-122.274462,37.877623],[-122.274437,37.877501],[-122.274372,37.877510]]]},""properties"":{}}"
2482,37.878247,-122.2719555,303133.3333,1515.666667,1917,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.271910,37.878192],[-122.271910,37.878302],[-122.272001,37.878302],[-122.272001,37.878192],[-122.271910,37.878192]]]},""properties"":{}}"
2483,37.878475,-122.271919,581200,2906,1914,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.271963,37.878546],[-122.271963,37.878404],[-122.271875,37.878404],[-122.271875,37.878546],[-122.271963,37.878546]]]},""properties"":{}}"
2484,37.87882173,-122.2731261,834700,4173.5,1930,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.273036,37.878753],[-122.273065,37.878908],[-122.273216,37.878891],[-122.273187,37.878735],[-122.273036,37.878753]]]},""properties"":{}}"
2485,37.87925126,-122.274121,388000,1940,1936,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274225,37.879282],[-122.274214,37.879204],[-122.274017,37.879221],[-122.274027,37.879298],[-122.274225,37.879282]]]},""properties"":{}}"
2486,37.875645,-122.2646975,18088.57143,139.1428571,1946,1,COM10,C3,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.264754,37.875683],[-122.264754,37.875607],[-122.264641,37.875607],[-122.264641,37.875683],[-122.264754,37.875683]]]},""properties"":{}}"
2487,37.87670338,-122.263088,314041,2210,1944,1,EDU1,S1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.262882,37.876854],[-122.263180,37.876879],[-122.263182,37.876862],[-122.263315,37.876873],[-122.263337,37.876705],[-122.263379,37.876709],[-122.263402,37.876531],[-122.263283,37.876521],[-122.263270,37.876617],[-122.262901,37.876587],[-122.262910,37.876522],[-122.262793,37.876513],[-122.262766,37.876722],[-122.262898,37.876733],[-122.262882,37.876854]]]},""properties"":{}}"
2488,37.87745816,-122.2613618,1858189.25,10655.5,1940,3,RES3,S2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.261419,37.877301],[-122.261264,37.877314],[-122.261304,37.877615],[-122.261460,37.877602],[-122.261419,37.877301]]]},""properties"":{}}"
2489,37.87815176,-122.2634144,189666.6667,948.3333333,1933,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.263463,37.878205],[-122.263452,37.878093],[-122.263366,37.878098],[-122.263377,37.878211],[-122.263463,37.878205]]]},""properties"":{}}"
2490,37.87857359,-122.2660811,476686.6,3614,1924,1,COM4,C1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.266286,37.878704],[-122.266260,37.878367],[-122.266100,37.878374],[-122.266111,37.878523],[-122.265900,37.878533],[-122.265897,37.878489],[-122.265819,37.878492],[-122.265835,37.878706],[-122.266105,37.878694],[-122.266107,37.878713],[-122.266286,37.878704]]]},""properties"":{}}"
2491,37.8800875,-122.260482,135900,679.5,1930,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.260526,37.880025],[-122.260412,37.880043],[-122.260438,37.880150],[-122.260552,37.880132],[-122.260526,37.880025]]]},""properties"":{}}"
2492,37.86740526,-122.2846078,283700,1418.5,1925,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.284684,37.867366],[-122.284526,37.867373],[-122.284532,37.867445],[-122.284690,37.867437],[-122.284684,37.867366]]]},""properties"":{}}"
2493,37.87205565,-122.2863524,2378666.667,11893.33333,1923,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.286538,37.872371],[-122.286495,37.872029],[-122.286280,37.872047],[-122.286265,37.871933],[-122.286517,37.871913],[-122.286505,37.871823],[-122.286137,37.871852],[-122.286175,37.872148],[-122.286393,37.872131],[-122.286424,37.872380],[-122.286538,37.872371]]]},""properties"":{}}"
2494,37.87324877,-122.2712219,330450,1652.25,1927,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.271253,37.873217],[-122.271184,37.873222],[-122.271191,37.873281],[-122.271260,37.873275],[-122.271253,37.873217]]]},""properties"":{}}"
2495,37.87421021,-122.2679634,3633900,18169.5,1952,3,RES3,C2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.268139,37.874304],[-122.268121,37.874073],[-122.267800,37.874089],[-122.267823,37.874368],[-122.267988,37.874359],[-122.267984,37.874312],[-122.268139,37.874304]]]},""properties"":{}}"
2496,37.87447728,-122.2696394,1584966.667,7924.833333,1948,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.269554,37.874414],[-122.269585,37.874559],[-122.269725,37.874540],[-122.269694,37.874396],[-122.269554,37.874414]]]},""properties"":{}}"
2497,37.86646416,-122.2594941,389090,2993,1939,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.259602,37.866076],[-122.259469,37.866088],[-122.259514,37.866397],[-122.259350,37.866412],[-122.259348,37.866394],[-122.259229,37.866405],[-122.259236,37.866457],[-122.259297,37.866452],[-122.259339,37.866741],[-122.259722,37.866707],[-122.259711,37.866632],[-122.259521,37.866649],[-122.259503,37.866525],[-122.259664,37.866511],[-122.259602,37.866076]]]},""properties"":{}}"
2498,37.86547693,-122.2765901,2241066.667,11205.33333,1921,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276421,37.865426],[-122.276436,37.865545],[-122.276781,37.865517],[-122.276770,37.865430],[-122.276650,37.865439],[-122.276646,37.865408],[-122.276421,37.865426]]]},""properties"":{}}"
2499,37.8661325,-122.2697405,8307200,41536,1982,5,RES3,C1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270009,37.866269],[-122.269950,37.865942],[-122.269472,37.865996],[-122.269531,37.866323],[-122.270009,37.866269]]]},""properties"":{}}"
2500,37.875681,-122.2776185,448366.6667,2241.833333,1935,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277671,37.875624],[-122.277566,37.875624],[-122.277566,37.875738],[-122.277671,37.875738],[-122.277671,37.875624]]]},""properties"":{}}"
2501,37.87618696,-122.2710302,1041400,5207,1951,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.271108,37.876222],[-122.271100,37.876142],[-122.270952,37.876152],[-122.270961,37.876232],[-122.271108,37.876222]]]},""properties"":{}}"
2502,37.877021,-122.2721645,500630,3851,2010,2,COM10,RM2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.272305,37.877053],[-122.272286,37.876957],[-122.272024,37.876989],[-122.272043,37.877085],[-122.272305,37.877053]]]},""properties"":{}}"
2503,37.87720456,-122.2700793,264355,2033.5,1945,1,RES3,RM1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270176,37.877261],[-122.270154,37.877131],[-122.269983,37.877148],[-122.270004,37.877278],[-122.270176,37.877261]]]},""properties"":{}}"
2504,37.877577,-122.274202,290600,1453,1914,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274245,37.877491],[-122.274141,37.877498],[-122.274159,37.877663],[-122.274263,37.877656],[-122.274245,37.877491]]]},""properties"":{}}"
2505,37.877753,-122.272083,296800,1484,1914,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.272138,37.877790],[-122.272138,37.877716],[-122.272028,37.877716],[-122.272028,37.877790],[-122.272138,37.877790]]]},""properties"":{}}"
2506,37.8777288,-122.2734477,651909.2,5610,1940,1,COM1,RM1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.273320,37.877755],[-122.273278,37.877760],[-122.273286,37.877806],[-122.273596,37.877771],[-122.273574,37.877647],[-122.273361,37.877670],[-122.273366,37.877699],[-122.273311,37.877705],[-122.273320,37.877755]]]},""properties"":{}}"
2507,37.87778,-122.2773395,544200,2721,1921,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277248,37.877746],[-122.277258,37.877827],[-122.277431,37.877814],[-122.277421,37.877733],[-122.277248,37.877746]]]},""properties"":{}}"
2508,37.8785069,-122.2765732,225800,1129,1908,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276526,37.878464],[-122.276541,37.878558],[-122.276620,37.878550],[-122.276606,37.878456],[-122.276526,37.878464]]]},""properties"":{}}"
2509,37.87980524,-122.2742576,272200,1361,1912,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274194,37.879725],[-122.274206,37.879891],[-122.274321,37.879886],[-122.274309,37.879719],[-122.274194,37.879725]]]},""properties"":{}}"
2510,37.87586,-122.264287,199050,995.25,1914,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.264346,37.875825],[-122.264228,37.875825],[-122.264228,37.875895],[-122.264346,37.875895],[-122.264346,37.875825]]]},""properties"":{}}"
2511,37.87551153,-122.2598842,4061497.225,28405.875,1946,1,COM1,RM1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.259481,37.875256],[-122.259546,37.875621],[-122.259708,37.875603],[-122.259700,37.875560],[-122.259857,37.875543],[-122.259881,37.875674],[-122.259949,37.875667],[-122.260007,37.875993],[-122.260213,37.875970],[-122.260130,37.875506],[-122.259911,37.875530],[-122.259907,37.875506],[-122.260123,37.875482],[-122.260071,37.875191],[-122.259481,37.875256]]]},""properties"":{}}"
2512,37.87638328,-122.2593099,2471600,12358,1950,3,RES3,C3,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.259179,37.876282],[-122.259222,37.876510],[-122.259441,37.876484],[-122.259398,37.876257],[-122.259179,37.876282]]]},""properties"":{}}"
2513,37.877377,-122.258454,1669200,8346,1950,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.258581,37.877295],[-122.258297,37.877339],[-122.258327,37.877459],[-122.258611,37.877415],[-122.258581,37.877295]]]},""properties"":{}}"
2514,37.8776145,-122.2576415,2655200,13276,1928,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257581,37.877549],[-122.257581,37.877680],[-122.257702,37.877680],[-122.257702,37.877549],[-122.257581,37.877549]]]},""properties"":{}}"
2515,37.8779575,-122.265899,1307200,6536,1934,3,RES1,C2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265993,37.877996],[-122.265986,37.877910],[-122.265805,37.877919],[-122.265812,37.878005],[-122.265993,37.877996]]]},""properties"":{}}"
2516,37.87886693,-122.2577122,382200,1911,1932,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257773,37.878815],[-122.257647,37.878818],[-122.257652,37.878919],[-122.257777,37.878916],[-122.257773,37.878815]]]},""properties"":{}}"
2517,37.87904374,-122.2591371,208400,1042,1935,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.259200,37.879098],[-122.259188,37.878982],[-122.259074,37.878990],[-122.259086,37.879105],[-122.259200,37.879098]]]},""properties"":{}}"
2518,37.87924823,-122.2588715,427600,2138,1935,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.258780,37.879208],[-122.258789,37.879253],[-122.258831,37.879248],[-122.258844,37.879313],[-122.258944,37.879301],[-122.258921,37.879190],[-122.258780,37.879208]]]},""properties"":{}}"
2519,37.8796665,-122.262536,128733.3333,643.6666667,1933,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.262467,37.879628],[-122.262469,37.879707],[-122.262605,37.879705],[-122.262603,37.879626],[-122.262467,37.879628]]]},""properties"":{}}"
2520,37.87986777,-122.2597944,567800,2839,1931,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.259856,37.879792],[-122.259711,37.879806],[-122.259733,37.879944],[-122.259878,37.879929],[-122.259856,37.879792]]]},""properties"":{}}"
2521,37.88003973,-122.2629885,405600,2028,1927,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.262897,37.879962],[-122.262912,37.880126],[-122.263032,37.880120],[-122.263028,37.880071],[-122.263110,37.880067],[-122.263104,37.879991],[-122.263008,37.879996],[-122.263004,37.879956],[-122.262897,37.879962]]]},""properties"":{}}"
2522,37.8668775,-122.2819065,43800,219,1926,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.281832,37.866828],[-122.281834,37.866929],[-122.281981,37.866927],[-122.281979,37.866826],[-122.281832,37.866828]]]},""properties"":{}}"
2523,37.86875605,-122.2844398,167000,835,1935,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.284378,37.868721],[-122.284384,37.868798],[-122.284502,37.868791],[-122.284495,37.868714],[-122.284378,37.868721]]]},""properties"":{}}"
2524,37.874352,-122.2807745,325933.3333,1629.666667,1930,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.280812,37.874282],[-122.280723,37.874288],[-122.280737,37.874422],[-122.280826,37.874416],[-122.280812,37.874282]]]},""properties"":{}}"
2525,37.87460926,-122.2868614,271500,1357.5,1938,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.286931,37.874653],[-122.286923,37.874559],[-122.286792,37.874565],[-122.286800,37.874660],[-122.286931,37.874653]]]},""properties"":{}}"
2526,37.8694215,-122.275791,358100,1790.5,1921,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275858,37.869374],[-122.275724,37.869374],[-122.275724,37.869469],[-122.275858,37.869469],[-122.275858,37.869374]]]},""properties"":{}}"
2527,37.87016224,-122.2776401,681400,3407,1931,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277566,37.870088],[-122.277572,37.870240],[-122.277714,37.870237],[-122.277708,37.870084],[-122.277566,37.870088]]]},""properties"":{}}"
2528,37.87262926,-122.276845,377700,1888.5,1912,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276915,37.872702],[-122.276905,37.872565],[-122.276759,37.872571],[-122.276765,37.872649],[-122.276816,37.872647],[-122.276820,37.872706],[-122.276915,37.872702]]]},""properties"":{}}"
2529,37.874156,-122.270555,77545,596.5,1922,2,COM10,RM2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270581,37.874115],[-122.270503,37.874136],[-122.270529,37.874197],[-122.270607,37.874176],[-122.270581,37.874115]]]},""properties"":{}}"
2530,37.8742294,-122.2703032,56376.66667,433.6666667,1997,1,COM10,C3,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270342,37.874171],[-122.270250,37.874179],[-122.270265,37.874288],[-122.270356,37.874280],[-122.270342,37.874171]]]},""properties"":{}}"
2531,37.87060795,-122.2586619,836222.4,7941.333333,1939,1,COM1,S1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.258750,37.870630],[-122.258718,37.870418],[-122.258542,37.870434],[-122.258578,37.870667],[-122.258492,37.870675],[-122.258504,37.870757],[-122.258855,37.870724],[-122.258839,37.870621],[-122.258750,37.870630]]]},""properties"":{}}"
2532,37.86538873,-122.2690051,756800,3784,1927,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.269070,37.865460],[-122.269054,37.865310],[-122.268940,37.865318],[-122.268956,37.865467],[-122.269070,37.865460]]]},""properties"":{}}"
2533,37.86576754,-122.2743575,1302200,6511,1911,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274523,37.865801],[-122.274507,37.865715],[-122.274345,37.865734],[-122.274339,37.865700],[-122.274213,37.865715],[-122.274235,37.865835],[-122.274523,37.865801]]]},""properties"":{}}"
2534,37.86806648,-122.2556377,5513034.15,52355.5,1943,6,COM1,C1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.255870,37.867987],[-122.255388,37.868032],[-122.255406,37.868146],[-122.255887,37.868101],[-122.255870,37.867987]]]},""properties"":{}}"
2535,37.8685747,-122.2473864,1181600,5908,1995,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.247294,37.868632],[-122.247369,37.868627],[-122.247373,37.868664],[-122.247482,37.868657],[-122.247465,37.868494],[-122.247281,37.868506],[-122.247294,37.868632]]]},""properties"":{}}"
2536,37.8693015,-122.2493305,312066.6667,1560.333333,1939,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.249368,37.869257],[-122.249293,37.869257],[-122.249293,37.869346],[-122.249368,37.869346],[-122.249368,37.869257]]]},""properties"":{}}"
2537,37.87691844,-122.2845632,206233.3333,1031.166667,1942,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.284555,37.877002],[-122.284634,37.876997],[-122.284619,37.876844],[-122.284486,37.876852],[-122.284497,37.876971],[-122.284552,37.876968],[-122.284555,37.877002]]]},""properties"":{}}"
2538,37.87792798,-122.2878107,136500,1050,1971,2,COM10,C1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.287863,37.877885],[-122.287737,37.877915],[-122.287759,37.877971],[-122.287884,37.877941],[-122.287863,37.877885]]]},""properties"":{}}"
2539,37.87607427,-122.274491,198200,991,1915,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274535,37.875985],[-122.274430,37.875991],[-122.274447,37.876164],[-122.274552,37.876157],[-122.274535,37.875985]]]},""properties"":{}}"
2540,37.8763749,-122.2763592,480500,2402.5,1925,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276414,37.876304],[-122.276301,37.876306],[-122.276305,37.876446],[-122.276417,37.876444],[-122.276414,37.876304]]]},""properties"":{}}"
2541,37.87719177,-122.2719404,561600,2808,1925,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.271974,37.877159],[-122.271898,37.877166],[-122.271907,37.877225],[-122.271983,37.877217],[-122.271974,37.877159]]]},""properties"":{}}"
2542,37.8783485,-122.273496,204400,1022,1935,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.273595,37.878375],[-122.273577,37.878296],[-122.273397,37.878322],[-122.273415,37.878401],[-122.273595,37.878375]]]},""properties"":{}}"
2543,37.87869661,-122.2686072,2091200,10456,1941,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.268495,37.878606],[-122.268505,37.878707],[-122.268556,37.878704],[-122.268565,37.878796],[-122.268730,37.878786],[-122.268723,37.878714],[-122.268666,37.878717],[-122.268654,37.878596],[-122.268495,37.878606]]]},""properties"":{}}"
2544,37.87886373,-122.2763306,466900,2334.5,1916,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276410,37.878813],[-122.276238,37.878829],[-122.276252,37.878915],[-122.276423,37.878898],[-122.276410,37.878813]]]},""properties"":{}}"
2545,37.88110021,-122.2749657,443800,2219,1910,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275058,37.881048],[-122.274855,37.881079],[-122.274873,37.881152],[-122.275076,37.881122],[-122.275058,37.881048]]]},""properties"":{}}"
2546,37.87763558,-122.2574515,1434600,7173,1908,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257517,37.877669],[-122.257517,37.877568],[-122.257396,37.877568],[-122.257396,37.877716],[-122.257474,37.877716],[-122.257474,37.877669],[-122.257517,37.877669]]]},""properties"":{}}"
2547,37.87824819,-122.2605344,1301073.333,6754.333333,1936,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.260676,37.878176],[-122.260372,37.878212],[-122.260393,37.878320],[-122.260696,37.878285],[-122.260676,37.878176]]]},""properties"":{}}"
2548,37.87868119,-122.2626924,823680,6336,1933,3,COM10,S2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.262833,37.878718],[-122.262814,37.878614],[-122.262551,37.878645],[-122.262571,37.878748],[-122.262833,37.878718]]]},""properties"":{}}"
2549,37.87935597,-122.2655847,486800,2434,1928,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265669,37.879311],[-122.265491,37.879325],[-122.265501,37.879401],[-122.265678,37.879387],[-122.265669,37.879311]]]},""properties"":{}}"
2550,37.87977489,-122.2650365,1670600,8353,1940,3,RES3,RM2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.264819,37.879737],[-122.264841,37.879871],[-122.264952,37.879859],[-122.264945,37.879822],[-122.265156,37.879799],[-122.265163,37.879841],[-122.265258,37.879831],[-122.265235,37.879694],[-122.264819,37.879737]]]},""properties"":{}}"
2551,37.879883,-122.2644415,801300,4006.5,1926,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.264586,37.879807],[-122.264285,37.879823],[-122.264297,37.879959],[-122.264598,37.879943],[-122.264586,37.879807]]]},""properties"":{}}"
2552,37.86827848,-122.2821097,424866.6667,2124.333333,1931,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.281992,37.868254],[-122.282003,37.868324],[-122.282227,37.868303],[-122.282217,37.868233],[-122.281992,37.868254]]]},""properties"":{}}"
2553,37.8689945,-122.2810685,400200,2001,1944,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.281176,37.869032],[-122.281170,37.868948],[-122.280961,37.868957],[-122.280967,37.869041],[-122.281176,37.869032]]]},""properties"":{}}"
2554,37.86953154,-122.2844184,268200,1341,1924,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.284558,37.869519],[-122.284551,37.869477],[-122.284299,37.869506],[-122.284314,37.869589],[-122.284503,37.869567],[-122.284495,37.869526],[-122.284558,37.869519]]]},""properties"":{}}"
2555,37.86711504,-122.2739543,942800,4714,1920,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.273866,37.867084],[-122.273875,37.867159],[-122.274043,37.867146],[-122.274033,37.867071],[-122.273866,37.867084]]]},""properties"":{}}"
2556,37.867604,-122.2763005,293133.3333,1465.666667,1915,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276408,37.867552],[-122.276179,37.867577],[-122.276193,37.867656],[-122.276422,37.867631],[-122.276408,37.867552]]]},""properties"":{}}"
