id,Latitude,Longitude,NumberOfStories,YearBuilt,OccupancyClass,StructureType,PlanArea,ReplacementCost
7910,37.544,-122.342,1,1953,RES1,W1,3014.25,153458
7911,37.5438,-122.342,1,1953,RES1,W1,4580.49,153458
7912,37.5439,-122.335,1,1978,RES1,W1,6166.23,333576
7913,37.5438,-122.334,3,2006,RES1,RM1,4932.89,3055788
7914,37.5438,-122.341,2,1951,RES1,W1,4722.19,412312
7915,37.5437,-122.34,1,1974,RES1,W1,5207.12,640602
7916,37.5437,-122.34,2,1989,RES1,W1,5407.91,1070051
7917,37.5436,-122.334,1,1979,RES1,W1,5889.27,511872
7918,37.5436,-122.336,1,1977,RES1,W1,5660.51,445287
7919,37.5436,-122.341,1,1951,RES1,W1,2695.72,164613
7920,37.5435,-122.335,2,1978,RES1,W1,9021.88,1913150
7921,37.5434,-122.343,2,2005,RES1,W1,4376.83,2854819
7922,37.5434,-122.341,2,1974,RES1,W1,4668.33,805486
7923,37.5434,-122.337,3,1978,RES1,W1,3426.82,1465480
7924,37.5434,-122.335,2,2008,RES1,W1,7107.58,2027943
7925,37.5433,-122.336,1,1978,RES1,W1,4924.89,693248
7926,37.5433,-122.336,1,1977,RES1,W1,3934.76,194967
7927,37.5433,-122.34,2,1989,RES1,W1,4846.24,999360
7928,37.5433,-122.342,1,1958,RES1,W1,4637.06,569129
7929,37.5433,-122.342,1,1951,RES1,W1,2547.74,982499
7930,37.5431,-122.341,1,1975,RES1,W1,5755.66,746602
7931,37.5429,-122.343,2,1953,RES1,W1,6834.23,1006218
7932,37.5429,-122.333,2,1990,RES1,W1,6816.75,1782547
7933,37.5427,-122.342,2,1974,RES1,W1,6229.92,1442430
7934,37.5427,-122.344,2,1951,RES1,W1,3368.82,794718
7935,37.5427,-122.341,2,1978,RES1,W1,3120.83,428210
7936,37.5426,-122.343,2,1978,RES1,RM1,3657.46,513049
7937,37.5424,-122.341,2,1978,RES1,W1,6480.27,1110860
7938,37.5419,-122.343,2,1951,RES1,W1,3741.25,166499
7939,37.5358,-122.302,1,1947,RES1,W1,1715.58,65554
7940,37.5357,-122.302,1,1947,RES1,W1,2464.28,359589
7941,37.5357,-122.301,1,1948,RES1,W1,3178.71,477331
7942,37.5355,-122.301,1,1948,RES1,W1,4123.9,477331
7943,37.5357,-122.304,1,1941,RES1,W1,1557.82,133703
7944,37.5357,-122.305,1,1940,RES1,W1,2540,241249
7945,37.5357,-122.308,1,1940,RES1,W1,2224.4,109985
7946,37.5357,-122.306,1,1941,RES1,W1,1866,416252
7947,37.5357,-122.307,1,1941,RES1,W1,1572.04,416252
7948,37.5357,-122.306,1,1940,RES1,W1,1727.57,120545
7949,37.5356,-122.304,1,1941,RES1,W1,2551.3,269586
7950,37.5356,-122.309,1,1940,RES1,W1,2572.93,354439
7951,37.5356,-122.308,1,1941,RES1,W1,3419.62,548710
7952,37.5356,-122.31,1,1941,RES1,W1,2367.24,377766
7953,37.5357,-122.31,1,1941,RES1,W1,578.333,377766
7954,37.5356,-122.303,1,1941,RES1,W1,2359.99,463423
7955,37.5356,-122.301,1,1947,RES1,W1,2078.21,238796
7956,37.5356,-122.306,1,1940,RES1,W1,2051.91,414506
7957,37.5356,-122.309,1,1940,RES1,W1,2037,423895
7958,37.5356,-122.302,1,1947,RES1,W1,2460.33,448350
7959,37.5356,-122.307,1,1941,RES1,W1,1676.86,384250
7960,37.5355,-122.308,1,1941,RES1,W1,3244.9,159018
7961,37.5355,-122.306,1,1940,RES1,W1,2566.03,486320
7962,37.5355,-122.305,1,1940,RES1,W1,2380.82,406848
7963,37.5356,-122.304,1,1941,RES1,W1,1911.19,230565
7964,37.5356,-122.309,1,1940,RES1,W1,1641.62,591982
7965,37.5355,-122.307,1,1941,RES1,W1,1923.18,428656
7966,37.5355,-122.304,2,1941,RES1,W1,2009.73,240488
7967,37.5355,-122.302,1,1947,RES1,W1,2114.99,122155
7968,37.5355,-122.305,1,1941,RES1,W1,2019.17,482216
7969,37.5355,-122.309,1,1940,RES1,W1,1416.97,306098
7970,37.5355,-122.31,1,1940,RES1,W1,1930.18,479826
7971,37.5354,-122.302,1,1947,RES1,W1,2420.49,408901
7972,37.5354,-122.305,1,1941,RES1,W1,2393.19,161550
7973,37.5354,-122.307,1,1941,RES1,W1,1767.39,66334
7974,37.5354,-122.305,2,1940,RES1,W1,2819.14,473146
7975,37.5354,-122.306,1,1940,RES1,W1,2091.62,164914
7976,37.5354,-122.301,1,1947,RES1,W1,2331.05,355657
7977,37.5354,-122.307,1,1941,RES1,W1,1621.42,319372
7978,37.5354,-122.307,1,1940,RES1,W1,1730.12,430197
7979,37.5354,-122.306,1,1940,RES1,W1,2494.42,277508
7980,37.5354,-122.304,1,1941,RES1,W1,2230.38,660000
7981,37.5353,-122.303,1,1947,RES1,W1,2870.07,787500
7982,37.5352,-122.303,1,1947,RES1,W1,2631.62,787500
7983,37.5353,-122.305,1,1941,RES1,W1,1677.92,197897
7984,37.5353,-122.302,1,1947,RES1,W1,2336.44,70940
7985,37.5353,-122.307,1,1941,RES1,W1,2401.05,294694
7986,37.5353,-122.307,1,1941,RES1,W1,1629.63,396906
7987,37.5353,-122.306,1,1940,RES1,W1,2685.68,98472
7988,37.5353,-122.304,1,1941,RES1,W1,2955.71,323859
7989,37.5353,-122.302,1,1947,RES1,W1,2738.45,256413
7990,37.5353,-122.302,1,1948,RES1,W1,3301.76,523797
7991,37.5352,-122.302,1,1948,RES1,W1,3362.87,215862
7992,37.5352,-122.31,1,1940,RES1,W1,1574.45,600609
7993,37.5352,-122.306,1,1940,RES1,W1,2008.19,837581
7994,37.5352,-122.304,1,1941,RES1,W1,1871.59,216041
7995,37.5352,-122.31,2,1940,RES1,W1,2108.03,244082
7996,37.5352,-122.305,1,1941,RES1,W1,1939.2,173987
7997,37.5352,-122.306,1,1940,RES1,W1,1880.36,72511
7998,37.5351,-122.309,1,1941,RES1,W1,1741.36,219666
7999,37.5351,-122.305,1,1941,RES1,W1,2785.79,190332
8000,37.5351,-122.306,1,1940,RES1,W1,2296.49,463423
8001,37.5351,-122.306,1,1944,RES1,W1,3016.21,138086
8002,37.535,-122.306,1,1944,RES1,W1,2084.98,138086
8003,37.5351,-122.309,1,1940,RES1,W1,1928.27,209804
8004,37.535,-122.303,1,1948,RES1,W1,4093.89,434815
8005,37.535,-122.305,1,1941,RES1,W1,2529.09,95879
8006,37.535,-122.309,1,1940,RES1,W1,2145.38,355448
8007,37.535,-122.304,1,1948,RES1,W1,3130.43,155751
8008,37.535,-122.304,1,1948,RES1,W1,3194.37,452374
8009,37.535,-122.309,1,1941,RES1,W1,2546.04,468105
8010,37.5349,-122.31,1,1941,RES1,W1,1847.67,468105
8011,37.535,-122.31,1,1940,RES1,W1,3347.11,381243
8012,37.5349,-122.307,1,1940,RES1,W1,3806.01,698893
8013,37.5349,-122.307,1,1940,RES1,W1,2992.87,698893
8014,37.5349,-122.306,1,1945,RES1,W1,2679.42,485410
8015,37.5349,-122.303,1,1948,RES1,W1,3809.26,953827
8016,37.5349,-122.304,1,1948,RES1,W1,2788.11,390335
8017,37.5348,-122.306,1,1941,RES1,W1,2375.12,498733
8018,37.5348,-122.306,1,1941,RES1,W1,1830.32,498733
8019,37.5348,-122.304,1,1948,RES1,W1,2866.16,314969
8020,37.5348,-122.305,1,1942,RES1,W1,2028.34,562251
8021,37.5348,-122.308,1,1949,RES1,W1,2409.24,515696
8022,37.5348,-122.31,1,1940,RES1,W1,2287.74,415063
8023,37.5348,-122.305,1,1948,RES1,W1,2277.44,287676
8024,37.5347,-122.305,1,1943,RES1,W1,2554.32,273907
8025,37.5347,-122.307,1,1941,RES1,W1,2017.02,342564
8026,37.5347,-122.308,1,1949,RES1,W1,3286.5,652418
8027,37.5347,-122.306,1,1941,RES1,W1,2782.22,394562
8028,37.5347,-122.308,2,1949,RES1,W1,2270.5,380687
8029,37.5347,-122.305,1,1948,RES1,W1,2685.21,79923
8030,37.5347,-122.31,1,1971,RES1,W1,2137.06,191252
8031,37.5346,-122.304,1,1948,RES1,W1,2610.2,78034
8032,37.5346,-122.303,1,1948,RES1,W1,3119.84,78034
8033,37.5346,-122.303,1,1948,RES1,W1,3211.01,283777
8034,37.5346,-122.306,1,1943,RES1,W1,2229.67,319651
8035,37.5346,-122.306,1,1943,RES1,W1,2312.51,319651
8036,37.5346,-122.307,1,1941,RES1,W1,2135.92,452222
8037,37.5345,-122.304,1,1948,RES1,W1,2125.58,468404
8038,37.5345,-122.306,1,1941,RES1,W1,2433.33,460303
8039,37.5344,-122.306,1,1941,RES1,W1,1805.08,460303
8040,37.5345,-122.305,1,1948,RES1,W1,3395.85,103468
8041,37.5344,-122.309,1,1949,RES1,W1,2723.07,80130
8042,37.5344,-122.306,1,1948,RES1,W1,2758.9,583446
8043,37.5344,-122.304,1,1948,RES1,RM1,3289.84,759046
8044,37.5343,-122.309,1,1949,RES1,W1,2657.83,354580
8045,37.5343,-122.305,1,1948,RES1,W1,2620.65,603566
8046,37.5343,-122.306,1,1948,RES1,W1,3492.07,319011
8047,37.5343,-122.308,1,1949,RES1,W1,3275.49,80073
8048,37.5343,-122.308,1,1951,RES1,W1,3773.81,281000
8049,37.5342,-122.306,1,1948,RES1,W1,3246.69,177591
8050,37.5342,-122.309,1,1949,RES1,W1,2508.95,365230
8051,37.5342,-122.305,1,1948,RES1,W1,3562.27,269204
8052,37.5342,-122.309,1,1949,RES1,W1,3531.32,600000
8053,37.5342,-122.308,1,1949,RES1,W1,2720.79,308691
8054,37.5342,-122.306,1,1948,RES1,W1,2811.3,657564
8055,37.5341,-122.305,1,1948,RES1,W1,2674.69,257505
8056,37.5341,-122.309,1,1949,RES1,W1,2649.34,79071
8057,37.5341,-122.307,1,1949,RES1,W1,3155.16,110257
8058,37.5341,-122.308,1,1951,RES1,W1,3355.3,403929
8059,37.5341,-122.305,1,1948,RES1,W1,3357.39,247643
8060,37.5341,-122.306,1,1948,RES1,W1,3233.83,410153
8061,37.534,-122.306,1,1948,RES1,W1,3465.35,79071
8062,37.534,-122.308,1,1951,RES1,W1,3700.13,655347
8063,37.534,-122.307,1,1948,RES1,W1,2286.75,440101
8064,37.5339,-122.305,1,1948,RES1,W1,2662.96,470236
8065,37.5339,-122.308,1,1949,RES1,W1,2745.17,283777
8066,37.5339,-122.307,1,1948,RES1,W1,2946.51,603463
8067,37.5337,-122.307,1,1948,RES1,W1,3685.8,603463
8068,37.5339,-122.305,1,1948,RES1,W1,2507.28,346297
8069,37.5339,-122.306,1,1948,RES1,W1,3725.75,822473
8070,37.5338,-122.308,1,1949,RES1,W1,2704.14,79923
8071,37.5338,-122.305,1,1948,RES1,W1,2088.35,449379
8072,37.5338,-122.305,1,1948,RES1,W1,2613.57,452154
8073,37.5337,-122.309,1,1951,RES1,W1,3484.57,713213
8074,37.5337,-122.308,1,1949,RES1,W1,3732.27,561726
8075,37.5337,-122.308,1,1949,RES1,W1,3452.07,480512
8076,37.5336,-122.306,1,1948,RES1,W1,2760.33,92561
8077,37.5337,-122.306,1,1948,RES1,W1,2551.09,458873
8078,37.5337,-122.309,1,1949,RES1,W1,2717.48,494630
8079,37.5336,-122.306,1,1948,RES1,W1,2144.11,502589
8080,37.5336,-122.308,1,1949,RES1,W1,3755.98,599341
8081,37.5335,-122.308,1,1949,RES1,W1,3371.39,93877
8082,37.5335,-122.307,1,1948,RES1,W1,3670.6,141696
8083,37.5335,-122.306,1,1948,RES1,W1,2125.33,104044
8084,37.5335,-122.307,1,1949,RES1,W1,2480.39,1116775
8085,37.5334,-122.307,1,1949,RES1,W1,2728.21,1116775
8086,37.5334,-122.306,1,1947,RES1,W1,3733.47,216336
8087,37.5334,-122.305,1,1948,RES1,W1,2748.12,250076
8088,37.5334,-122.308,1,1948,RES1,W1,3600.33,368455
8089,37.5334,-122.308,1,1949,RES1,W1,2400.16,666810
8090,37.5333,-122.309,1,1948,RES1,W1,3924.79,180637
8091,37.5375,-122.285,1,1950,RES1,W1,2288.35,56115
8092,37.5565,-122.304,1,1956,RES1,W1,2822.49,324134
8093,37.5563,-122.304,1,1956,RES1,W1,2715.76,380029
8094,37.5564,-122.304,1,1956,RES1,W1,2766.12,380029
8095,37.5563,-122.305,1,1956,RES1,W1,2690.13,65554
8096,37.5564,-122.305,1,1956,RES1,W1,2542.68,65554
8097,37.5563,-122.305,1,1956,RES1,W1,2700.27,68684
8098,37.5561,-122.304,1,1956,RES1,W1,2565.5,68684
8099,37.5562,-122.303,1,1956,RES1,W1,2575.56,292210
8100,37.5561,-122.303,1,1956,RES1,W1,2626.41,292210
8101,37.5563,-122.31,2,1959,RES3,W1,1107,67587
8102,37.5564,-122.31,2,1959,RES3,C2,1700.6,67587
8103,37.5562,-122.304,1,1956,RES1,W1,2729.53,396510
8104,37.5561,-122.304,1,1956,RES1,W1,2593.26,65554
8105,37.5561,-122.305,1,1956,RES1,W1,2669.17,339942
8106,37.5561,-122.304,1,1956,RES1,W1,2588.87,215845
8107,37.5559,-122.303,1,1956,RES1,W1,3442.75,215845
8108,37.556,-122.304,1,1956,RES1,W1,2744.11,265762
8109,37.5559,-122.304,1,1956,RES1,W1,2834.54,265762
8110,37.556,-122.305,1,1956,RES1,W1,2723.2,126000
8111,37.5559,-122.305,1,1956,RES1,W1,4073.31,126000
8112,37.556,-122.303,1,1956,RES1,W1,3632.42,575000
8113,37.5559,-122.303,1,1956,RES1,W1,2674.24,575000
8114,37.556,-122.304,1,1956,RES1,W1,2685.51,166530
8115,37.5558,-122.304,1,1956,RES1,W1,2748.08,166530
8116,37.5559,-122.307,1,1955,RES1,W1,2679.96,201952
8117,37.5558,-122.307,1,1955,RES1,W1,2740.92,201952
8118,37.5559,-122.305,1,1960,RES6,W1,3790.32,418809
8119,37.5558,-122.303,1,1956,RES1,W1,2583.36,64856
8120,37.5558,-122.305,1,1955,RES1,W1,2761.16,230403
8121,37.5556,-122.305,1,1955,RES1,W1,2729.68,230403
8122,37.5557,-122.305,1,1956,RES1,W1,2730.99,169002
8123,37.5556,-122.305,1,1956,RES1,W1,2575.01,169002
8124,37.5557,-122.304,1,1956,RES1,W1,2795.94,482243
8125,37.5557,-122.307,1,1955,RES1,W1,2531.65,180583
8126,37.5557,-122.306,1,1955,RES1,W1,3230.66,77122
8127,37.5556,-122.306,1,1955,RES1,W1,2701.44,77122
8128,37.5557,-122.303,1,1956,RES1,W1,3346.27,68684
8129,37.5555,-122.303,1,1956,RES1,W1,2804.34,68684
8130,37.5557,-122.306,1,1955,RES1,W1,2815.03,339892
8131,37.5556,-122.306,1,1955,RES1,W1,2635.92,339892
8132,37.5557,-122.304,1,1956,RES1,W1,2766.36,193822
8133,37.5556,-122.306,1,1955,RES1,W1,2624.69,376667
8134,37.5555,-122.306,1,1955,RES1,W1,2752.02,376667
8135,37.5556,-122.303,1,1956,RES1,W1,2703.77,215327
8136,37.5556,-122.307,1,1955,RES1,W1,2603.49,430013
8137,37.5556,-122.304,1,1956,RES1,W1,2076.58,204416
8138,37.5554,-122.309,2,1960,COM3,C2,6817.19,897786
8139,37.556,-122.309,1,1960,COM3,RM1,42137.6,897786
8140,37.5555,-122.305,1,1956,RES1,W1,3503.27,65555
8141,37.5554,-122.306,1,1955,RES1,W1,2661.89,371884
8142,37.5554,-122.305,1,1955,RES1,W1,2234.2,324278
8143,37.5554,-122.305,1,1955,RES1,W1,2665,210267
8144,37.5553,-122.303,1,1956,RES1,W1,3266.12,64856
8145,37.5553,-122.303,1,1956,RES1,W1,2748.85,64856
8146,37.5553,-122.305,1,1955,RES1,W1,2649.07,215981
8147,37.5553,-122.306,1,1955,RES1,W1,2634.23,354988
8148,37.5553,-122.307,1,1955,RES1,W1,2918.02,117250
8149,37.5553,-122.306,1,1955,RES1,W1,2624.63,371118
8150,37.5553,-122.303,1,1956,RES1,W1,2740.7,405690
8151,37.5553,-122.303,1,1956,RES1,W1,2787.87,129801
8152,37.5553,-122.304,1,1956,RES1,W1,2624.72,463461
8153,37.5552,-122.304,1,1956,RES1,W1,2818.19,152869
8154,37.5552,-122.306,1,1955,RES1,W1,3391.9,99670
8155,37.5551,-122.306,1,1955,RES1,W1,3470.67,68684
8156,37.5551,-122.305,1,1955,RES1,W1,3560.64,440101
8157,37.5551,-122.305,1,1955,RES1,RM1,3778.37,145085
8158,37.555,-122.305,1,1955,RES1,W1,2684.83,384201
8159,37.555,-122.306,1,1955,RES1,W1,2713.6,299860
8160,37.555,-122.305,1,1955,RES1,W1,2759.33,199489
8161,37.5549,-122.305,1,1955,RES1,W1,2668.08,318218
8162,37.5549,-122.306,1,1955,RES1,W1,2542.77,130748
8163,37.5549,-122.306,1,1955,RES1,W1,2714.65,387333
8164,37.5548,-122.306,1,1955,RES1,W1,2472.43,61961
8165,37.5618,-122.3,1,1954,RES1,W1,2634.24,236081
8166,37.5535,-122.306,1,1957,COM4,RM1,33309.1,11600000
8167,37.5535,-122.31,1,1960,IND2,S4,7623.56,58861
8168,37.5532,-122.307,1,1980,COM4,C2,7452.19,4200000
8169,37.5522,-122.311,1,1952,RES3,W1,2232.47,285631
8170,37.5521,-122.311,1,1952,RES3,W1,2654.68,285631
8171,37.5517,-122.311,1,1928,RES1,W1,1307.86,331834
8172,37.5475,-122.311,1,1951,RES3,RM1,2783.5,519481
8173,37.5454,-122.311,1,1938,RES1,W1,1642.69,235341
8174,37.5514,-122.305,3,1960,RES3,S2,11837.5,1559481
8175,37.5514,-122.304,3,1960,RES3,W1,2370.61,1559481
8176,37.5528,-122.31,1,1930,COM4,C2,2183.17,84387
8177,37.552,-122.311,1,1952,RES3,W1,1234.02,73515
8178,37.5519,-122.305,1,1960,COM3,RM1,2195.49,0
8179,37.5518,-122.304,1,1930,COM3,URM,3863.37,0
8180,37.5518,-122.305,1,1930,COM3,S5,1595.25,0
8181,37.5519,-122.303,2,1954,RES3,W1,2567.81,89678
8182,37.5517,-122.303,2,1954,RES3,W1,1038.74,89678
8183,37.5519,-122.303,2,1954,RES3,W1,2532.39,350000
8184,37.5517,-122.303,2,1954,RES3,W1,925.409,350000
8185,37.5518,-122.304,2,1958,RES3,W1,4610.99,87587
8186,37.5518,-122.304,2,1958,RES3,W1,4841.42,283176
8187,37.5518,-122.304,2,1957,RES3,RM1,4441.23,369382
8188,37.5519,-122.31,1,1956,RES3,S2,2865.94,456094
8189,37.5518,-122.306,2,1930,COM3,W2,8675.04,1272893
8190,37.5517,-122.306,1,1960,COM3,C2,2225.16,1272893
8191,37.5515,-122.304,1,1954,RES1,W1,637.44,134304
8192,37.5514,-122.304,1,1954,RES1,W1,3234.11,342783
8193,37.5514,-122.304,1,1954,RES1,W1,2764.08,70244
8194,37.5514,-122.302,1,1954,RES1,W1,2391.17,322685
8195,37.5514,-122.304,1,1954,RES1,W1,2425.26,204599
8196,37.5514,-122.303,1,1954,RES1,W1,2537.18,69206
8197,37.5514,-122.303,1,1954,RES1,W1,2160.06,131950
8198,37.5514,-122.303,1,1954,RES1,W1,2542.22,131950
8199,37.5514,-122.304,1,1954,RES1,W1,2293.82,446710
8200,37.5514,-122.303,1,1954,RES1,W1,2475.59,304860
8201,37.5514,-122.303,1,1954,RES1,W1,2273.66,305428
8202,37.5511,-122.304,1,1954,RES1,W1,2245.78,182290
8203,37.5511,-122.304,1,1954,RES1,W1,2163.07,184350
8204,37.5511,-122.303,1,1953,RES1,W1,1942.65,124884
8205,37.551,-122.303,1,1954,RES1,W1,2317.1,432734
8206,37.5511,-122.302,1,1954,RES1,W1,2355.37,63524
8207,37.5509,-122.302,1,1954,RES1,W1,2409.86,253037
8208,37.5509,-122.304,1,1954,RES1,W1,2517.39,403340
8209,37.5509,-122.303,1,1953,RES1,W1,2542.08,66733
8210,37.5509,-122.304,1,1954,RES1,W1,2605.64,324677
8211,37.5509,-122.303,1,1953,RES1,W1,2901.03,95353
8212,37.5508,-122.304,1,1954,RES1,W1,2090.66,111998
8213,37.5508,-122.303,1,1954,RES1,W1,2621.9,370704
8214,37.5508,-122.303,1,1953,RES1,W1,2137.48,58379
8215,37.5506,-122.303,1,1953,RES1,W1,2058.73,58379
8216,37.5508,-122.304,1,1954,RES1,W1,2397.3,286395
8217,37.5508,-122.302,1,1954,RES1,W1,2522.46,418007
8218,37.5506,-122.304,2,1954,RES1,W1,2501.86,685293
8219,37.5506,-122.304,1,1954,RES1,W1,2466.46,162879
8220,37.5506,-122.303,1,1953,RES1,W1,2427.36,169948
8221,37.5506,-122.302,1,1954,RES1,W1,2767.16,254890
8222,37.5506,-122.302,1,1954,RES1,W1,2200.34,457370
8223,37.5449,-122.273,2,1969,RES1,W1,3203.99,509154
8224,37.5371,-122.318,1,1953,RES1,W1,2562.83,483417
8225,37.5369,-122.318,1,1953,RES1,W1,2489.81,483417
8226,37.5374,-122.318,1,1953,RES1,W1,894.978,483417
8227,37.5371,-122.321,1,1974,RES1,W1,3022.22,441432
8228,37.5371,-122.318,2,1953,RES1,W1,745.327,606061
8229,37.537,-122.314,1,1951,RES1,W1,2784.67,509373
8230,37.537,-122.321,2,1972,RES1,W1,3424.27,692641
8231,37.537,-122.32,1,1962,RES1,W1,2862.04,121282
8232,37.5371,-122.32,1,1962,RES1,W1,3079.99,121282
8233,37.537,-122.319,1,1947,RES1,W1,2400.25,317038
8234,37.5369,-122.319,1,1947,RES1,W1,2360.41,317038
8235,37.537,-122.314,1,1951,RES1,W1,2437.57,475920
8236,37.537,-122.318,1,1953,RES1,W1,1888.02,419110
8237,37.537,-122.32,1,1964,RES1,W1,2524.33,129553
8238,37.5369,-122.318,1,1953,RES1,W1,2186.54,247286
8239,37.5369,-122.314,1,1951,RES1,W1,2878.8,75784
8240,37.5369,-122.319,1,1953,RES1,W1,2780.38,342051
8241,37.5369,-122.319,1,1953,RES1,W1,1608.66,342051
8242,37.5369,-122.32,1,1965,RES1,W1,3270.05,136582
8243,37.5368,-122.317,1,1946,RES1,W1,1770.64,74764
8244,37.5368,-122.32,2,1968,RES1,W1,4284.23,258297
8245,37.5368,-122.321,2,1968,RES1,W1,2605.88,258297
8246,37.5368,-122.317,1,1941,RES1,W1,2483.99,88494
8247,37.5367,-122.317,1,1941,RES1,W1,952.018,88494
8248,37.5368,-122.318,1,1953,RES1,W1,2092.62,90808
8249,37.5368,-122.316,1,1949,RES1,W1,2137.27,411342
8250,37.5367,-122.318,1,1953,RES1,W1,2489.99,551200
8251,37.5367,-122.317,2,1945,RES1,W1,1391.89,231637
8252,37.5366,-122.317,2,1945,RES1,W1,756.553,231637
8253,37.5367,-122.321,2,1977,RES1,W1,2746.02,280090
8254,37.5367,-122.319,1,1962,RES1,W1,3426.93,426888
8255,37.5366,-122.319,1,1962,RES1,W1,2188.01,426888
8256,37.5367,-122.315,1,1946,RES1,W1,2033.21,71955
8257,37.5366,-122.317,1,1949,RES1,W1,2026.21,489722
8258,37.5365,-122.317,1,1949,RES1,W1,799.87,489722
8259,37.5366,-122.317,1,1946,RES1,W1,2018.94,81588
8260,37.5364,-122.317,1,1946,RES1,W1,581.216,81588
8261,37.5366,-122.316,1,1946,RES1,W1,2294.55,76026
8262,37.5366,-122.318,1,1952,RES1,RM1,2195.56,517767
8263,37.5365,-122.318,1,1952,RES1,W1,3218.65,248301
8264,37.5365,-122.315,1,1946,RES1,W1,2507.48,92023
8265,37.5364,-122.315,1,1946,RES1,W1,2373.55,92023
8266,37.5365,-122.315,1,1945,RES1,W1,2161.91,421788
8267,37.5365,-122.316,1,1946,RES1,W1,3762.47,289317
8268,37.5364,-122.318,1,1953,RES1,W1,4297.3,148730
8269,37.5365,-122.315,1,1945,RES1,W1,1713.21,308353
8270,37.5364,-122.316,1,1946,RES1,W1,2479.67,745584
8271,37.5364,-122.319,1,1954,RES1,W1,2538.48,314701
8272,37.5364,-122.318,1,1945,RES1,W1,2475.59,101033
8273,37.5364,-122.319,1,1955,RES1,W1,5055.1,75001
8274,37.5364,-122.315,1,1945,RES1,W1,2913.13,123169
8275,37.5364,-122.318,2,1946,RES1,W1,816.936,461851
8276,37.5363,-122.318,2,1946,RES1,W1,1484.16,461851
8277,37.5363,-122.315,1,1945,RES1,W1,1813.93,57360
8278,37.5364,-122.32,2,1948,RES1,W1,688.075,858193
8279,37.5363,-122.319,2,1948,RES1,W1,2369.81,858193
8280,37.5362,-122.32,2,1948,RES1,W1,3515.28,858193
8281,37.5362,-122.32,1,2007,RES1,W1,5789.52,1372082
8282,37.5363,-122.316,2,1945,RES1,W1,2518.96,367547
8283,37.5362,-122.315,1,1946,RES1,W1,3312.94,171732
8284,37.5362,-122.317,1,1927,RES1,W1,4424.26,825422
8285,37.5362,-122.321,1,1959,RES1,W1,2875.54,419375
8286,37.5363,-122.318,1,1902,RES1,W1,623.596,203616
8287,37.5362,-122.318,1,1902,RES1,W1,1271.46,203616
8288,37.5362,-122.316,1,1946,RES1,W1,1683.02,67352
8289,37.5362,-122.321,2,1959,RES1,W1,2071.42,862962
8290,37.5361,-122.321,2,1959,RES1,W1,1850.48,862962
8291,37.5362,-122.317,1,1946,RES1,W1,1773.71,61725
8292,37.5361,-122.319,1,1952,RES1,W1,3168.43,105134
8293,37.5361,-122.316,1,1945,RES1,W1,2067.35,215218
8294,37.5361,-122.316,1,1945,RES1,W1,2052.14,215218
8295,37.5362,-122.315,1,1945,RES1,W1,1837.89,70156
8296,37.5361,-122.315,1,1945,RES1,W1,2396.02,151225
8297,37.5361,-122.317,1,1940,RES1,W1,1304.96,162998
8298,37.5361,-122.321,1,1964,RES1,W1,2376.33,106465
8299,37.5361,-122.318,2,1987,RES1,W1,2300.79,296427
8300,37.5361,-122.315,1,1945,RES1,W1,2361.88,581451
8301,37.536,-122.317,1,1952,RES1,W1,3917.95,372995
8302,37.5361,-122.32,1,1952,RES1,W1,2590.84,923208
8303,37.536,-122.32,1,1952,RES1,W1,2846.35,85784
8304,37.536,-122.319,1,1952,RES1,W1,2594.94,317829
8305,37.536,-122.316,1,1947,RES1,W1,2086.1,63524
8306,37.536,-122.315,1,1945,RES1,W1,2453.93,517767
8307,37.536,-122.314,1,1946,RES1,W1,2113.18,357042
8308,37.536,-122.316,2,1976,RES1,W1,2023.28,206920
8309,37.5439,-122.311,1,1939,RES1,W1,5502.93,110990
8310,37.5411,-122.311,2,1962,RES1,W1,2174.73,198348
8311,37.5403,-122.311,1.5,1936,RES1,W1,2292.84,146778
8312,37.5389,-122.311,1,1938,RES1,W1,2247.45,379269
8313,37.5391,-122.311,1,1938,RES1,W1,2559.8,379269
8314,37.536,-122.318,1,1954,RES1,W1,3477.92,88746
8315,37.5359,-122.319,1,1951,RES1,W1,2698.58,81796
8316,37.5359,-122.318,2,1940,RES1,W1,2163.18,761907
8317,37.5359,-122.318,2,1940,RES1,W1,2449.7,761907
8318,37.5359,-122.315,1,1945,RES1,W1,2028.53,58138
8319,37.5359,-122.318,1,1949,RES1,W1,2626.19,414201
8320,37.5359,-122.32,1,1952,RES1,W1,3010.87,113025
8321,37.5359,-122.317,1,1952,RES1,W1,2660.34,472404
8322,37.5358,-122.317,1,1952,RES1,W1,2145.95,472404
8323,37.5357,-122.317,1,1952,RES1,W1,636.815,472404
8324,37.5527,-122.292,3,1983,COM4,W2,57258.1,14101852
8325,37.5477,-122.292,2,2003,RES3,W1,11873.8,415989
8326,37.5472,-122.291,2,2003,RES3,PC2,13571.5,415989
8327,37.5475,-122.292,2,2001,RES3,MH,11377.4,510294
8328,37.5471,-122.293,2,2001,RES3,S4,10520.1,511899
8329,37.5466,-122.291,2,2003,RES3,W1,13646.4,492229
8330,37.5465,-122.294,2,2000,RES3,W1,11115.2,448391
8331,37.5462,-122.296,3,2013,RES3,C2,9645.63,0
8332,37.546,-122.294,2,2000,RES3,C2,10382,461785
